2016.3076923076924,28.0
2016.3846153846155,14.0
2016.4615384615386,11.0
2016.5384615384614,20.0
2016.6153846153845,9.0
2016.6923076923076,14.0
2016.7692307692307,15.0
2016.8461538461538,11.0
2016.923076923077,13.0
2017.0,20.0
2017.076923076923,22.0
2017.1538461538462,28.0
2017.2307692307693,55.0
2017.3076923076924,76.0
2017.3846153846155,69.0
2017.4615384615386,46.0
2017.5384615384614,21.0
2017.6153846153845,19.0
2017.6923076923076,19.0
2017.7692307692307,25.0
2017.8461538461538,57.0
2017.923076923077,21.0
