,N_f,N_i,N_rd,N_rs,R0_f,R0_i,R0_ramp,R0_rd,R0_rs,T,bb_a,eta_f,eta_i,eta_rd,eta_rs,folder,force,gamma,rdis,rho,rn,rp_f,rp_i,rp_rd,rp_rs,runs,sa,seed,ts,v_f,v_i,v_rd,v_rs
4419,335482.93856916664,335482.93856916664,10,10,0.3153355654810721,0.3153355654810721,ou,10.0,10,20,1.6144367041491439,0.03622311878731823,0.03622311878731823,10.0,10,./data/,none,0.1667,100,0.0769,data_4419,0.054425031579119876,0.054425031579119876,10,10,270,0.3,875048,7,0.0,0.0,10,10
4420,1929104.7863742579,1929104.7863742579,10,10,0.2982441786302618,0.2982441786302618,ou,10.0,10,20,0.42630891527446046,0.07875293842802349,0.07875293842802349,10.0,10,./data/,none,0.1667,100,0.0769,data_4420,0.2401886529972989,0.2401886529972989,10,10,270,0.3,261255,7,0.0,0.0,10,10
4421,362245.6971370205,362245.6971370205,10,10,0.5026894563537749,0.5026894563537749,ou,10.0,10,20,2.4811876379644273,0.05713670638689302,0.05713670638689302,10.0,10,./data/,none,0.1667,100,0.0769,data_4421,0.4380820585870574,0.4380820585870574,10,10,270,0.3,88110,7,0.0,0.0,10,10
4422,3371389.338724863,3371389.338724863,10,10,0.7702628060703548,0.7702628060703548,ou,10.0,10,20,1.9713763834279332,0.03941039273816014,0.03941039273816014,10.0,10,./data/,none,0.1667,100,0.0769,data_4422,0.46752337908149016,0.46752337908149016,10,10,270,0.3,869647,7,0.0,0.0,10,10
4423,907488.2526626638,907488.2526626638,10,10,0.7531480891315604,0.7531480891315604,ou,10.0,10,20,2.851842101353559,0.05968923015827647,0.05968923015827647,10.0,10,./data/,none,0.1667,100,0.0769,data_4423,0.2935670669719806,0.2935670669719806,10,10,270,0.3,314172,7,0.0,0.0,10,10
4424,166721.85681707133,166721.85681707133,10,10,0.8453092117402384,0.8453092117402384,ou,10.0,10,20,4.4585108518621945,0.09567423148845867,0.09567423148845867,10.0,10,./data/,none,0.1667,100,0.0769,data_4424,0.3384695124036392,0.3384695124036392,10,10,270,0.3,631247,7,0.0,0.0,10,10
4425,3271460.205372359,3271460.205372359,10,10,0.572280740069628,0.572280740069628,ou,10.0,10,20,0.3222317030465493,0.2883601445250725,0.2883601445250725,10.0,10,./data/,none,0.1667,100,0.0769,data_4425,0.36102304671925445,0.36102304671925445,10,10,270,0.3,662990,7,0.0,0.0,10,10
4426,219000.07472734575,219000.07472734575,10,10,0.8231263421705131,0.8231263421705131,ou,10.0,10,20,2.5868670741055615,0.20773295383570664,0.20773295383570664,10.0,10,./data/,none,0.1667,100,0.0769,data_4426,0.3810717671711403,0.3810717671711403,10,10,270,0.3,837829,7,0.0,0.0,10,10
4427,191608.36222472976,191608.36222472976,10,10,0.4976226805775764,0.4976226805775764,ou,10.0,10,20,2.6081698944828675,0.1455982808669264,0.1455982808669264,10.0,10,./data/,none,0.1667,100,0.0769,data_4427,0.19979460360426488,0.19979460360426488,10,10,270,0.3,527177,7,0.0,0.0,10,10
4428,1378860.8836086516,1378860.8836086516,10,10,0.13679329031909737,0.13679329031909737,ou,10.0,10,20,0.8566480547658999,0.08417028797827296,0.08417028797827296,10.0,10,./data/,none,0.1667,100,0.0769,data_4428,0.2674870079434266,0.2674870079434266,10,10,270,0.3,178166,7,0.0,0.0,10,10
4429,80269.60996507962,80269.60996507962,10,10,0.11714546966768526,0.11714546966768526,ou,10.0,10,20,0.5960498448498194,0.09928503928091699,0.09928503928091699,10.0,10,./data/,none,0.1667,100,0.0769,data_4429,0.3185349772434529,0.3185349772434529,10,10,270,0.3,158425,7,0.0,0.0,10,10
4430,592661.5537075904,592661.5537075904,10,10,0.5185068177264721,0.5185068177264721,ou,10.0,10,20,2.951424185680975,0.09499343336931551,0.09499343336931551,10.0,10,./data/,none,0.1667,100,0.0769,data_4430,0.20734818020158616,0.20734818020158616,10,10,270,0.3,360575,7,0.0,0.0,10,10
4431,119188.62624230991,119188.62624230991,10,10,0.49999680805740276,0.49999680805740276,ou,10.0,10,20,4.254929201639071,0.038119207920970545,0.038119207920970545,10.0,10,./data/,none,0.1667,100,0.0769,data_4431,0.37060051670370653,0.37060051670370653,10,10,270,0.3,373484,7,0.0,0.0,10,10
4432,272420.946277355,272420.946277355,10,10,0.7031982623270742,0.7031982623270742,ou,10.0,10,20,0.251604183827158,0.037789400969465536,0.037789400969465536,10.0,10,./data/,none,0.1667,100,0.0769,data_4432,0.25079185630479905,0.25079185630479905,10,10,270,0.3,521548,7,0.0,0.0,10,10
4433,1490590.3236429205,1490590.3236429205,10,10,0.49531981444187423,0.49531981444187423,ou,10.0,10,20,2.9559392983190813,0.04682525091307273,0.04682525091307273,10.0,10,./data/,none,0.1667,100,0.0769,data_4433,0.20045545453068642,0.20045545453068642,10,10,270,0.3,181272,7,0.0,0.0,10,10
4434,4208807.562184994,4208807.562184994,10,10,0.7013762048918961,0.7013762048918961,ou,10.0,10,20,0.3287604258932437,0.04690733773404564,0.04690733773404564,10.0,10,./data/,none,0.1667,100,0.0769,data_4434,0.23282749079770748,0.23282749079770748,10,10,270,0.3,92462,7,0.0,0.0,10,10
4435,170190.79080994288,170190.79080994288,10,10,0.287880137727525,0.287880137727525,ou,10.0,10,20,1.047017519620061,0.03477417793916692,0.03477417793916692,10.0,10,./data/,none,0.1667,100,0.0769,data_4435,0.245028020330491,0.245028020330491,10,10,270,0.3,27511,7,0.0,0.0,10,10
4436,792115.4706218409,792115.4706218409,10,10,0.32379439056966414,0.32379439056966414,ou,10.0,10,20,0.8377505540342345,0.16292358817804564,0.16292358817804564,10.0,10,./data/,none,0.1667,100,0.0769,data_4436,0.3678134842993796,0.3678134842993796,10,10,270,0.3,78406,7,0.0,0.0,10,10
4437,1998096.7717942807,1998096.7717942807,10,10,0.6452417570119319,0.6452417570119319,ou,10.0,10,20,0.5508997283327224,0.09857758544783123,0.09857758544783123,10.0,10,./data/,none,0.1667,100,0.0769,data_4437,0.1511002282268003,0.1511002282268003,10,10,270,0.3,831677,7,0.0,0.0,10,10
4438,184900.15361973297,184900.15361973297,10,10,0.744150930482033,0.744150930482033,ou,10.0,10,20,0.363260555796969,0.05607318749502765,0.05607318749502765,10.0,10,./data/,none,0.1667,100,0.0769,data_4438,0.30115788495280293,0.30115788495280293,10,10,270,0.3,146493,7,0.0,0.0,10,10
4439,1539897.201287959,1539897.201287959,10,10,0.7287972598884259,0.7287972598884259,ou,10.0,10,20,2.255503251205073,0.03506683047552954,0.03506683047552954,10.0,10,./data/,none,0.1667,100,0.0769,data_4439,0.24814366749800107,0.24814366749800107,10,10,270,0.3,640113,7,0.0,0.0,10,10
4440,1642382.301628659,1642382.301628659,10,10,0.7933634890729363,0.7933634890729363,ou,10.0,10,20,0.8894998007178556,0.04374615952172467,0.04374615952172467,10.0,10,./data/,none,0.1667,100,0.0769,data_4440,0.4848820200771893,0.4848820200771893,10,10,270,0.3,646320,7,0.0,0.0,10,10
4441,1361314.912619527,1361314.912619527,10,10,0.6159729566809201,0.6159729566809201,ou,10.0,10,20,0.38165635123941116,0.03718688554774602,0.03718688554774602,10.0,10,./data/,none,0.1667,100,0.0769,data_4441,0.17346372895371906,0.17346372895371906,10,10,270,0.3,526989,7,0.0,0.0,10,10
4442,164918.6022991048,164918.6022991048,10,10,0.8420355016202992,0.8420355016202992,ou,10.0,10,20,4.470564672752718,0.0736093985249039,0.0736093985249039,10.0,10,./data/,none,0.1667,100,0.0769,data_4442,0.055087486966003504,0.055087486966003504,10,10,270,0.3,265309,7,0.0,0.0,10,10
4443,1038181.5753761195,1038181.5753761195,10,10,0.7076370075290476,0.7076370075290476,ou,10.0,10,20,3.695059777520039,0.04569272104347274,0.04569272104347274,10.0,10,./data/,none,0.1667,100,0.0769,data_4443,0.11644802572488766,0.11644802572488766,10,10,270,0.3,229682,7,0.0,0.0,10,10
4444,1451645.4760852875,1451645.4760852875,10,10,0.6243140727128205,0.6243140727128205,ou,10.0,10,20,4.40322268506776,0.08918111579036646,0.08918111579036646,10.0,10,./data/,none,0.1667,100,0.0769,data_4444,0.377100190017251,0.377100190017251,10,10,270,0.3,667027,7,0.0,0.0,10,10
4445,3691645.113369626,3691645.113369626,10,10,0.13117132354372224,0.13117132354372224,ou,10.0,10,20,0.21746542658000206,0.20105131062988396,0.20105131062988396,10.0,10,./data/,none,0.1667,100,0.0769,data_4445,0.3834513067940088,0.3834513067940088,10,10,270,0.3,391178,7,0.0,0.0,10,10
4446,708643.5588881829,708643.5588881829,10,10,0.6558929598090335,0.6558929598090335,ou,10.0,10,20,0.25823656566160413,0.9716741537813599,0.9716741537813599,10.0,10,./data/,none,0.1667,100,0.0769,data_4446,0.2657203118479532,0.2657203118479532,10,10,270,0.3,900446,7,0.0,0.0,10,10
4447,63406.09666201687,63406.09666201687,10,10,0.7048855576395514,0.7048855576395514,ou,10.0,10,20,4.059908953735915,0.03437989059738484,0.03437989059738484,10.0,10,./data/,none,0.1667,100,0.0769,data_4447,0.2740936710575225,0.2740936710575225,10,10,270,0.3,88016,7,0.0,0.0,10,10
4448,713678.1185682778,713678.1185682778,10,10,0.6113432356923035,0.6113432356923035,ou,10.0,10,20,0.4416433397692976,0.04199706809972308,0.04199706809972308,10.0,10,./data/,none,0.1667,100,0.0769,data_4448,0.40198202295848845,0.40198202295848845,10,10,270,0.3,381734,7,0.0,0.0,10,10
4449,125691.30167413685,125691.30167413685,10,10,0.48998219376374486,0.48998219376374486,ou,10.0,10,20,3.6484562772797986,0.03811578765654822,0.03811578765654822,10.0,10,./data/,none,0.1667,100,0.0769,data_4449,0.3214284322660471,0.3214284322660471,10,10,270,0.3,387405,7,0.0,0.0,10,10
4450,69625.34465160294,69625.34465160294,10,10,0.5201486958129372,0.5201486958129372,ou,10.0,10,20,0.6465862055143212,0.04388388456507946,0.04388388456507946,10.0,10,./data/,none,0.1667,100,0.0769,data_4450,0.24515243812173404,0.24515243812173404,10,10,270,0.3,93912,7,0.0,0.0,10,10
4451,1737495.6166328727,1737495.6166328727,10,10,0.4042712434746546,0.4042712434746546,ou,10.0,10,20,0.20494768284948817,0.6900233865217681,0.6900233865217681,10.0,10,./data/,none,0.1667,100,0.0769,data_4451,0.10387732664716269,0.10387732664716269,10,10,270,0.3,136035,7,0.0,0.0,10,10
4452,499559.48522811796,499559.48522811796,10,10,0.5761331966179072,0.5761331966179072,ou,10.0,10,20,0.9744698469511321,0.03652133495825889,0.03652133495825889,10.0,10,./data/,none,0.1667,100,0.0769,data_4452,0.386806779049653,0.386806779049653,10,10,270,0.3,119774,7,0.0,0.0,10,10
4453,1030636.1775007214,1030636.1775007214,10,10,0.5624159025453676,0.5624159025453676,ou,10.0,10,20,1.4074461147992627,0.06491409556570785,0.06491409556570785,10.0,10,./data/,none,0.1667,100,0.0769,data_4453,0.10810379769070642,0.10810379769070642,10,10,270,0.3,404770,7,0.0,0.0,10,10
4454,465932.286322718,465932.286322718,10,10,0.5086930809789151,0.5086930809789151,ou,10.0,10,20,0.7033215895490725,0.09154638278895129,0.09154638278895129,10.0,10,./data/,none,0.1667,100,0.0769,data_4454,0.3611431781119677,0.3611431781119677,10,10,270,0.3,575749,7,0.0,0.0,10,10
4455,612433.1784154193,612433.1784154193,10,10,0.2021465227637242,0.2021465227637242,ou,10.0,10,20,1.1985002990042695,0.23773487521728537,0.23773487521728537,10.0,10,./data/,none,0.1667,100,0.0769,data_4455,0.1380034111625833,0.1380034111625833,10,10,270,0.3,868878,7,0.0,0.0,10,10
4456,208660.93863884066,208660.93863884066,10,10,0.4399833019748335,0.4399833019748335,ou,10.0,10,20,0.4370295696636809,0.09850225171951012,0.09850225171951012,10.0,10,./data/,none,0.1667,100,0.0769,data_4456,0.06040442266255185,0.06040442266255185,10,10,270,0.3,793862,7,0.0,0.0,10,10
4457,323983.1043846376,323983.1043846376,10,10,0.7701690955294572,0.7701690955294572,ou,10.0,10,20,2.2717145585117855,0.6845489466467718,0.6845489466467718,10.0,10,./data/,none,0.1667,100,0.0769,data_4457,0.25672823954261487,0.25672823954261487,10,10,270,0.3,558955,7,0.0,0.0,10,10
4458,935004.0013208858,935004.0013208858,10,10,0.45371663176733956,0.45371663176733956,ou,10.0,10,20,2.477972883971953,0.04315838261799111,0.04315838261799111,10.0,10,./data/,none,0.1667,100,0.0769,data_4458,0.0783172401027865,0.0783172401027865,10,10,270,0.3,94340,7,0.0,0.0,10,10
4459,155707.0997252828,155707.0997252828,10,10,0.6850375225620071,0.6850375225620071,ou,10.0,10,20,0.8890252234127161,0.03655666866205054,0.03655666866205054,10.0,10,./data/,none,0.1667,100,0.0769,data_4459,0.37719028429981816,0.37719028429981816,10,10,270,0.3,467910,7,0.0,0.0,10,10
4460,961982.2947406477,961982.2947406477,10,10,0.4246545179258482,0.4246545179258482,ou,10.0,10,20,0.5365693015360842,0.04055149774123758,0.04055149774123758,10.0,10,./data/,none,0.1667,100,0.0769,data_4460,0.17565014030317755,0.17565014030317755,10,10,270,0.3,903340,7,0.0,0.0,10,10
4461,609473.3953512457,609473.3953512457,10,10,0.8273582550271535,0.8273582550271535,ou,10.0,10,20,1.0222374460896821,0.0834430227650149,0.0834430227650149,10.0,10,./data/,none,0.1667,100,0.0769,data_4461,0.17316887975527423,0.17316887975527423,10,10,270,0.3,416688,7,0.0,0.0,10,10
4462,1113895.0217754508,1113895.0217754508,10,10,0.6875160071228,0.6875160071228,ou,10.0,10,20,3.215680250558356,0.03547750432447576,0.03547750432447576,10.0,10,./data/,none,0.1667,100,0.0769,data_4462,0.44805750167760583,0.44805750167760583,10,10,270,0.3,793882,7,0.0,0.0,10,10
4463,740223.2977236359,740223.2977236359,10,10,0.46239004514530535,0.46239004514530535,ou,10.0,10,20,0.2141771561792843,0.09975094309746435,0.09975094309746435,10.0,10,./data/,none,0.1667,100,0.0769,data_4463,0.10698353703482279,0.10698353703482279,10,10,270,0.3,869970,7,0.0,0.0,10,10
4464,1019785.6305125272,1019785.6305125272,10,10,0.2549682758724394,0.2549682758724394,ou,10.0,10,20,2.0952501848773606,0.046639056598945246,0.046639056598945246,10.0,10,./data/,none,0.1667,100,0.0769,data_4464,0.4385512352024661,0.4385512352024661,10,10,270,0.3,666060,7,0.0,0.0,10,10
4465,397315.98088865314,397315.98088865314,10,10,0.7841311089024502,0.7841311089024502,ou,10.0,10,20,4.816510506873568,0.05929683457134415,0.05929683457134415,10.0,10,./data/,none,0.1667,100,0.0769,data_4465,0.4421693702110333,0.4421693702110333,10,10,270,0.3,976716,7,0.0,0.0,10,10
4466,1355374.231708027,1355374.231708027,10,10,0.7056301278738978,0.7056301278738978,ou,10.0,10,20,0.9599192010468729,0.04243786376187275,0.04243786376187275,10.0,10,./data/,none,0.1667,100,0.0769,data_4466,0.0619794615739706,0.0619794615739706,10,10,270,0.3,335875,7,0.0,0.0,10,10
4467,156419.10702066764,156419.10702066764,10,10,0.2582908869645699,0.2582908869645699,ou,10.0,10,20,4.860613529940809,0.40023388709256563,0.40023388709256563,10.0,10,./data/,none,0.1667,100,0.0769,data_4467,0.23370703557643624,0.23370703557643624,10,10,270,0.3,1011498,7,0.0,0.0,10,10
4468,2193805.6126481155,2193805.6126481155,10,10,0.8520512227540874,0.8520512227540874,ou,10.0,10,20,3.5121027800841755,0.14642962057081582,0.14642962057081582,10.0,10,./data/,none,0.1667,100,0.0769,data_4468,0.10702576287207238,0.10702576287207238,10,10,270,0.3,639846,7,0.0,0.0,10,10
4469,67817.06102750578,67817.06102750578,10,10,0.5710470572545183,0.5710470572545183,ou,10.0,10,20,2.4820253457327324,0.08957615588755846,0.08957615588755846,10.0,10,./data/,none,0.1667,100,0.0769,data_4469,0.3765121496201905,0.3765121496201905,10,10,270,0.3,923758,7,0.0,0.0,10,10
4470,677188.9445283096,677188.9445283096,10,10,0.29515989200397086,0.29515989200397086,ou,10.0,10,20,2.179752548864503,0.2614769522401436,0.2614769522401436,10.0,10,./data/,none,0.1667,100,0.0769,data_4470,0.1332523550757489,0.1332523550757489,10,10,270,0.3,1022737,7,0.0,0.0,10,10
4471,2031188.3984792547,2031188.3984792547,10,10,0.2514969228242427,0.2514969228242427,ou,10.0,10,20,2.1442071673271847,0.11760805278210938,0.11760805278210938,10.0,10,./data/,none,0.1667,100,0.0769,data_4471,0.12629036855875692,0.12629036855875692,10,10,270,0.3,379717,7,0.0,0.0,10,10
4472,297251.79829134705,297251.79829134705,10,10,0.27645610672317583,0.27645610672317583,ou,10.0,10,20,2.578587185660526,0.05307283462779122,0.05307283462779122,10.0,10,./data/,none,0.1667,100,0.0769,data_4472,0.410496505020932,0.410496505020932,10,10,270,0.3,483207,7,0.0,0.0,10,10
4473,192320.95194421482,192320.95194421482,10,10,0.6821412389053348,0.6821412389053348,ou,10.0,10,20,0.21441498547700805,0.27049001749556595,0.27049001749556595,10.0,10,./data/,none,0.1667,100,0.0769,data_4473,0.41419981067337874,0.41419981067337874,10,10,270,0.3,973654,7,0.0,0.0,10,10
4474,820440.172174216,820440.172174216,10,10,0.5153887592628384,0.5153887592628384,ou,10.0,10,20,0.6908357040156466,0.04672245755429205,0.04672245755429205,10.0,10,./data/,none,0.1667,100,0.0769,data_4474,0.4115961111028488,0.4115961111028488,10,10,270,0.3,757087,7,0.0,0.0,10,10
4475,61237.2374948326,61237.2374948326,10,10,0.34636488257893966,0.34636488257893966,ou,10.0,10,20,1.9798144599989884,0.06887041304495764,0.06887041304495764,10.0,10,./data/,none,0.1667,100,0.0769,data_4475,0.32753201350987027,0.32753201350987027,10,10,270,0.3,910214,7,0.0,0.0,10,10
4476,2203103.3722291007,2203103.3722291007,10,10,0.6981326473625443,0.6981326473625443,ou,10.0,10,20,2.196215117022361,0.06618979892938792,0.06618979892938792,10.0,10,./data/,none,0.1667,100,0.0769,data_4476,0.047881864153695795,0.047881864153695795,10,10,270,0.3,781614,7,0.0,0.0,10,10
4477,194114.24577144062,194114.24577144062,10,10,0.8387848361907941,0.8387848361907941,ou,10.0,10,20,2.6839879685602828,0.03608045690423275,0.03608045690423275,10.0,10,./data/,none,0.1667,100,0.0769,data_4477,0.034754931837196974,0.034754931837196974,10,10,270,0.3,724687,7,0.0,0.0,10,10
4478,1971914.001890929,1971914.001890929,10,10,0.623551439679382,0.623551439679382,ou,10.0,10,20,0.47272235679704117,0.16507693269232265,0.16507693269232265,10.0,10,./data/,none,0.1667,100,0.0769,data_4478,0.27688197823237226,0.27688197823237226,10,10,270,0.3,890826,7,0.0,0.0,10,10
4479,4869262.44450855,4869262.44450855,10,10,0.7916653337277045,0.7916653337277045,ou,10.0,10,20,0.23269229788347207,0.04799107464610313,0.04799107464610313,10.0,10,./data/,none,0.1667,100,0.0769,data_4479,0.3272021721424179,0.3272021721424179,10,10,270,0.3,503238,7,0.0,0.0,10,10
4480,805186.0032242117,805186.0032242117,10,10,0.5856885732342996,0.5856885732342996,ou,10.0,10,20,0.21972336941674483,0.03829152205930569,0.03829152205930569,10.0,10,./data/,none,0.1667,100,0.0769,data_4480,0.04025832672349556,0.04025832672349556,10,10,270,0.3,141368,7,0.0,0.0,10,10
4481,55494.71198810743,55494.71198810743,10,10,0.8791341653925359,0.8791341653925359,ou,10.0,10,20,0.5744164605196139,0.08938428990918099,0.08938428990918099,10.0,10,./data/,none,0.1667,100,0.0769,data_4481,0.43937775333516965,0.43937775333516965,10,10,270,0.3,328779,7,0.0,0.0,10,10
4482,145131.8938265563,145131.8938265563,10,10,0.3161555409005621,0.3161555409005621,ou,10.0,10,20,4.007039232633547,0.11859324415917734,0.11859324415917734,10.0,10,./data/,none,0.1667,100,0.0769,data_4482,0.25957453643854667,0.25957453643854667,10,10,270,0.3,369347,7,0.0,0.0,10,10
4483,2757452.041811592,2757452.041811592,10,10,0.16316906701077596,0.16316906701077596,ou,10.0,10,20,1.2532937905559711,0.0615444326353922,0.0615444326353922,10.0,10,./data/,none,0.1667,100,0.0769,data_4483,0.43776675542336774,0.43776675542336774,10,10,270,0.3,92611,7,0.0,0.0,10,10
4484,53924.031577486414,53924.031577486414,10,10,0.6059218014587421,0.6059218014587421,ou,10.0,10,20,3.013711682567336,0.03692876516972947,0.03692876516972947,10.0,10,./data/,none,0.1667,100,0.0769,data_4484,0.4701188331568069,0.4701188331568069,10,10,270,0.3,966747,7,0.0,0.0,10,10
4485,1158384.1022197353,1158384.1022197353,10,10,0.21219893013473967,0.21219893013473967,ou,10.0,10,20,4.730856169036351,0.17451260922532652,0.17451260922532652,10.0,10,./data/,none,0.1667,100,0.0769,data_4485,0.3189786923872534,0.3189786923872534,10,10,270,0.3,840384,7,0.0,0.0,10,10
4486,96310.25517058512,96310.25517058512,10,10,0.136191495381625,0.136191495381625,ou,10.0,10,20,0.5958372722262193,0.09938444266760686,0.09938444266760686,10.0,10,./data/,none,0.1667,100,0.0769,data_4486,0.030823674632181858,0.030823674632181858,10,10,270,0.3,882783,7,0.0,0.0,10,10
4487,850548.5436906782,850548.5436906782,10,10,0.8763878769466013,0.8763878769466013,ou,10.0,10,20,0.8473545922703061,0.05483297652580989,0.05483297652580989,10.0,10,./data/,none,0.1667,100,0.0769,data_4487,0.48435686459273686,0.48435686459273686,10,10,270,0.3,498155,7,0.0,0.0,10,10
4488,2971386.4874014487,2971386.4874014487,10,10,0.8287925373395856,0.8287925373395856,ou,10.0,10,20,3.698419616861492,0.07588829993789598,0.07588829993789598,10.0,10,./data/,none,0.1667,100,0.0769,data_4488,0.04538447152825452,0.04538447152825452,10,10,270,0.3,505265,7,0.0,0.0,10,10
4489,1394534.0329086885,1394534.0329086885,10,10,0.710514036053809,0.710514036053809,ou,10.0,10,20,4.508290393064453,0.038672319957710505,0.038672319957710505,10.0,10,./data/,none,0.1667,100,0.0769,data_4489,0.24079813836904462,0.24079813836904462,10,10,270,0.3,746005,7,0.0,0.0,10,10
4490,256595.84125700517,256595.84125700517,10,10,0.2653117650292198,0.2653117650292198,ou,10.0,10,20,1.9103480923077072,0.058452579077370864,0.058452579077370864,10.0,10,./data/,none,0.1667,100,0.0769,data_4490,0.3948391706709494,0.3948391706709494,10,10,270,0.3,676929,7,0.0,0.0,10,10
4491,3219878.296001266,3219878.296001266,10,10,0.46271129938571676,0.46271129938571676,ou,10.0,10,20,0.9624741921561701,0.05693216055892913,0.05693216055892913,10.0,10,./data/,none,0.1667,100,0.0769,data_4491,0.22950138738612125,0.22950138738612125,10,10,270,0.3,741503,7,0.0,0.0,10,10
4492,621878.6910326418,621878.6910326418,10,10,0.5478631396083522,0.5478631396083522,ou,10.0,10,20,3.498065818433693,0.06504820686100599,0.06504820686100599,10.0,10,./data/,none,0.1667,100,0.0769,data_4492,0.17657831351481498,0.17657831351481498,10,10,270,0.3,962072,7,0.0,0.0,10,10
4493,160279.33026687277,160279.33026687277,10,10,0.316918322491175,0.316918322491175,ou,10.0,10,20,2.267933940707156,0.06330621694858542,0.06330621694858542,10.0,10,./data/,none,0.1667,100,0.0769,data_4493,0.12395835301751144,0.12395835301751144,10,10,270,0.3,277705,7,0.0,0.0,10,10
4494,296851.4297413887,296851.4297413887,10,10,0.5161121955117729,0.5161121955117729,ou,10.0,10,20,4.274977718380881,0.048070972645449093,0.048070972645449093,10.0,10,./data/,none,0.1667,100,0.0769,data_4494,0.11516038270724184,0.11516038270724184,10,10,270,0.3,736479,7,0.0,0.0,10,10
4495,680322.6882011988,680322.6882011988,10,10,0.6543002237138331,0.6543002237138331,ou,10.0,10,20,4.259977757563441,0.09332955429402097,0.09332955429402097,10.0,10,./data/,none,0.1667,100,0.0769,data_4495,0.4682336506981911,0.4682336506981911,10,10,270,0.3,731883,7,0.0,0.0,10,10
4496,66372.71282065725,66372.71282065725,10,10,0.13301490045329975,0.13301490045329975,ou,10.0,10,20,0.3232328722498493,0.10040825162521767,0.10040825162521767,10.0,10,./data/,none,0.1667,100,0.0769,data_4496,0.3547952926074298,0.3547952926074298,10,10,270,0.3,164476,7,0.0,0.0,10,10
4497,72652.00555369555,72652.00555369555,10,10,0.7272173863940127,0.7272173863940127,ou,10.0,10,20,2.7312796635297785,0.1293227709013855,0.1293227709013855,10.0,10,./data/,none,0.1667,100,0.0769,data_4497,0.20247417709491017,0.20247417709491017,10,10,270,0.3,871703,7,0.0,0.0,10,10
4498,4128019.440984368,4128019.440984368,10,10,0.5579667470727409,0.5579667470727409,ou,10.0,10,20,1.1625703686322426,0.05514411107577978,0.05514411107577978,10.0,10,./data/,none,0.1667,100,0.0769,data_4498,0.05886293982074725,0.05886293982074725,10,10,270,0.3,933537,7,0.0,0.0,10,10
4499,217380.93255970808,217380.93255970808,10,10,0.11954862037942685,0.11954862037942685,ou,10.0,10,20,0.24621606267965557,0.14659080670860508,0.14659080670860508,10.0,10,./data/,none,0.1667,100,0.0769,data_4499,0.2940556852692088,0.2940556852692088,10,10,270,0.3,178217,7,0.0,0.0,10,10
4500,108788.04103308437,108788.04103308437,10,10,0.7398886913116378,0.7398886913116378,ou,10.0,10,20,1.0676636011637903,0.04198267082727763,0.04198267082727763,10.0,10,./data/,none,0.1667,100,0.0769,data_4500,0.014843793548552493,0.014843793548552493,10,10,270,0.3,619197,7,0.0,0.0,10,10
4501,68974.04718879091,68974.04718879091,10,10,0.8810187681087974,0.8810187681087974,ou,10.0,10,20,0.938707027957858,0.03989620091120301,0.03989620091120301,10.0,10,./data/,none,0.1667,100,0.0769,data_4501,0.18736764126896382,0.18736764126896382,10,10,270,0.3,812709,7,0.0,0.0,10,10
4502,252834.91420467338,252834.91420467338,10,10,0.29560921864175804,0.29560921864175804,ou,10.0,10,20,0.9620507464780041,0.3505010307672426,0.3505010307672426,10.0,10,./data/,none,0.1667,100,0.0769,data_4502,0.04130920541747548,0.04130920541747548,10,10,270,0.3,446781,7,0.0,0.0,10,10
4503,1670791.573720451,1670791.573720451,10,10,0.7178718849911071,0.7178718849911071,ou,10.0,10,20,0.23960053638214213,0.42622778201341605,0.42622778201341605,10.0,10,./data/,none,0.1667,100,0.0769,data_4503,0.24752120133788183,0.24752120133788183,10,10,270,0.3,571175,7,0.0,0.0,10,10
4504,146695.58834856725,146695.58834856725,10,10,0.7248026084279489,0.7248026084279489,ou,10.0,10,20,0.6408325078258112,0.0453405771717852,0.0453405771717852,10.0,10,./data/,none,0.1667,100,0.0769,data_4504,0.06298942688834056,0.06298942688834056,10,10,270,0.3,917345,7,0.0,0.0,10,10
4505,2326151.730406942,2326151.730406942,10,10,0.8378832221797523,0.8378832221797523,ou,10.0,10,20,2.9892740599526624,0.17866657609332728,0.17866657609332728,10.0,10,./data/,none,0.1667,100,0.0769,data_4505,0.07847064166907262,0.07847064166907262,10,10,270,0.3,933391,7,0.0,0.0,10,10
4506,1943150.9262902406,1943150.9262902406,10,10,0.16386326784202157,0.16386326784202157,ou,10.0,10,20,0.8215140376689438,0.057018139149779996,0.057018139149779996,10.0,10,./data/,none,0.1667,100,0.0769,data_4506,0.1011643749595249,0.1011643749595249,10,10,270,0.3,516642,7,0.0,0.0,10,10
4507,3165301.171508618,3165301.171508618,10,10,0.14664983404766568,0.14664983404766568,ou,10.0,10,20,0.9319687737755789,0.08580937323702557,0.08580937323702557,10.0,10,./data/,none,0.1667,100,0.0769,data_4507,0.21012427363133612,0.21012427363133612,10,10,270,0.3,191811,7,0.0,0.0,10,10
4508,579789.1953162084,579789.1953162084,10,10,0.1280613073328312,0.1280613073328312,ou,10.0,10,20,0.48670416350758217,0.10758306143291232,0.10758306143291232,10.0,10,./data/,none,0.1667,100,0.0769,data_4508,0.3437715428416163,0.3437715428416163,10,10,270,0.3,838751,7,0.0,0.0,10,10
