time,S,E,I,R,V,cases,reported_cases,reporting_frac,uptake,R0,eta,run
398,97590,3,0,2319,0,0,0,0.25,0,0.2,0.142857,1
399,97586,4,0,2319,0,0,0,0.25,0,0.2,0.142857,1
400,97587,2,1,2320,0,1,0,0.25,0,0.2,0.142857,1
401,97587,2,1,2320,0,0,0,0.25,0,0.2,0.142857,1
402,97583,1,2,2320,0,0,0,0.25,0,0.2,0.142857,1
403,97582,1,2,2320,0,0,0,0.25,0,0.2,0.142857,1
404,97578,1,2,2319,0,0,0,0.25,0,0.2,0.142857,1
405,97579,1,2,2319,0,0,0,0.25,0,0.2,0.142857,1
406,97579,2,1,2320,0,1,0,0.25,0,0.2,0.142857,1
407,97584,2,1,2320,0,0,0,0.25,0,0.2,0.142857,1
408,97582,2,0,2321,0,1,1,0.25,0,0.2,0.142857,1
409,97581,2,0,2321,0,0,0,0.25,0,0.2,0.142857,1
410,97582,2,0,2321,0,0,0,0.25,0,0.2,0.142857,1
411,97586,1,1,2321,0,0,0,0.25,0,0.2,0.142857,1
412,97586,1,1,2321,0,0,0,0.25,0,0.2,0.142857,1
413,97587,1,1,2321,0,0,0,0.25,0,0.2,0.142857,1
414,97590,1,1,2321,0,0,0,0.25,0,0.2,0.142857,1
415,97588,3,0,2322,0,1,0,0.25,0,0.2,0.142857,1
416,97589,3,0,2322,0,0,0,0.25,0,0.2,0.142857,1
417,97584,3,0,2322,0,0,0,0.25,0,0.2,0.142857,1
418,97581,2,1,2322,0,0,0,0.25,0,0.2,0.142857,1
419,97580,2,1,2322,0,0,0,0.25,0,0.2,0.142857,1
420,97582,2,1,2322,0,0,0,0.25,0,0.2,0.142857,1
421,97583,2,1,2322,0,0,0,0.25,0,0.2,0.142857,1
422,97590,1,2,2322,0,0,0,0.25,0,0.2,0.142857,1
423,97591,1,2,2322,0,0,0,0.25,0,0.2,0.142857,1
424,97591,1,2,2322,0,0,0,0.25,0,0.2,0.142857,1
425,97592,1,2,2322,0,0,0,0.25,0,0.2,0.142857,1
426,97594,1,2,2322,0,0,0,0.25,0,0.2,0.142857,1
427,97597,3,1,2323,0,1,0,0.25,0,0.2,0.142857,1
428,97597,3,1,2323,0,0,0,0.25,0,0.2,0.142857,1
429,97598,3,2,2323,0,0,0,0.25,0,0.2,0.142857,1
430,97597,3,2,2322,0,0,0,0.25,0,0.2,0.142857,1
431,97592,3,3,2322,0,0,0,0.25,0,0.2,0.142857,1
432,97597,3,3,2322,0,0,0,0.25,0,0.2,0.142857,1
433,97596,3,3,2322,0,0,0,0.25,0,0.2,0.142857,1
434,97593,3,2,2323,0,1,0,0.25,0,0.2,0.142857,1
435,97590,3,2,2323,0,0,0,0.25,0,0.2,0.142857,1
436,97598,3,2,2323,0,0,0,0.25,0,0.2,0.142857,1
437,97596,3,2,2323,0,0,0,0.25,0,0.2,0.142857,1
438,97594,2,3,2323,0,0,0,0.25,0,0.2,0.142857,1
439,97595,2,3,2323,0,0,0,0.25,0,0.2,0.142857,1
440,97599,3,3,2323,0,0,0,0.25,0,0.2,0.142857,1
441,97598,3,2,2324,0,1,1,0.25,0,0.2,0.142857,1
442,97597,1,4,2324,0,0,0,0.25,0,0.2,0.142857,1
443,97595,1,4,2324,0,0,0,0.25,0,0.2,0.142857,1
444,97594,1,3,2325,0,1,0,0.25,0,0.2,0.142857,1
445,97596,1,2,2326,0,1,0,0.25,0,0.2,0.142857,1
446,97600,0,2,2326,0,1,0,0.25,0,0.2,0.142857,1
447,97600,0,2,2326,0,0,0,0.25,0,0.2,0.142857,1
448,97599,0,2,2326,0,0,0,0.25,0,0.2,0.142857,1
449,97598,0,2,2326,0,0,0,0.25,0,0.2,0.142857,1
450,97601,0,2,2325,0,0,0,0.25,0,0.2,0.142857,1
451,97601,0,2,2325,0,0,0,0.25,0,0.2,0.142857,1
452,97601,0,1,2326,0,1,0,0.25,0,0.2,0.142857,1
453,97603,0,0,2327,0,1,0,0.25,0,0.2,0.142857,1
454,97603,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
455,97609,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
456,97607,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
457,97613,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
458,97611,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
459,97609,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
460,97606,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
461,97604,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
462,97602,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
463,97608,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
464,97605,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
465,97602,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
466,97600,1,0,2326,0,0,0,0.25,0,0.2,0.142857,1
467,97599,1,0,2326,0,0,0,0.25,0,0.2,0.142857,1
468,97599,1,0,2326,0,0,0,0.25,0,0.2,0.142857,1
469,97602,1,0,2326,0,0,0,0.25,0,0.2,0.142857,1
470,97602,1,0,2326,0,0,0,0.25,0,0.2,0.142857,1
471,97598,0,1,2326,0,0,0,0.25,0,0.2,0.142857,1
472,97593,0,0,2327,0,1,0,0.25,0,0.2,0.142857,1
473,97590,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
474,97589,1,0,2325,0,0,0,0.25,0,0.2,0.142857,1
475,97588,1,0,2325,0,0,0,0.25,0,0.2,0.142857,1
476,97586,0,1,2325,0,0,0,0.25,0,0.2,0.142857,1
477,97588,0,0,2326,0,1,0,0.25,0,0.2,0.142857,1
478,97586,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
479,97583,0,0,2326,0,0,0,0.25,0,0.2,0.142857,1
480,97581,1,0,2326,0,0,0,0.25,0,0.2,0.142857,1
481,97584,1,0,2326,0,0,0,0.25,0,0.2,0.142857,1
482,97585,1,0,2326,0,0,0,0.25,0,0.2,0.142857,1
483,97582,1,0,2326,0,0,0,0.25,0,0.2,0.142857,1
484,97578,1,0,2326,0,0,0,0.25,0,0.2,0.142857,1
485,97580,0,1,2326,0,0,0,0.25,0,0.2,0.142857,1
486,97582,0,0,2327,0,1,0,0.25,0,0.2,0.142857,1
487,97579,0,0,2327,0,0,0,0.25,0,0.2,0.142857,1
488,97577,0,0,2327,0,0,0,0.25,0,0.2,0.142857,1
489,97579,1,0,2327,0,0,0,0.25,0,0.2,0.142857,1
490,97576,2,0,2327,0,0,0,0.25,0,0.2,0.142857,1
491,97579,2,0,2327,0,0,0,0.25,0,0.2,0.142857,1
492,97580,2,0,2327,0,0,0,0.25,0,0.2,0.142857,1
493,97578,2,0,2327,0,0,0,0.25,0,0.2,0.142857,1
494,97576,3,0,2327,0,0,0,0.25,0,0.2,0.142857,1
495,97576,3,1,2327,0,0,0,0.25,0,0.2,0.142857,1
496,97577,3,1,2327,0,0,0,0.25,0,0.2,0.142857,1
497,97578,3,1,2327,0,0,0,0.25,0,0.2,0.142857,1
498,97586,3,1,2327,0,0,0,0.25,0,0.2,0.142857,1
499,97588,3,2,2327,0,0,0,0.25,0,0.2,0.142857,1
500,97588,2,3,2327,0,0,0,0.25,0,0.2,0.142857,1
501,97583,2,3,2328,0,1,0,0.25,0,0.2,0.142857,1
502,97582,2,2,2330,0,2,0,0.25,0,0.2,0.142857,1
503,97585,2,0,2332,0,2,1,0.25,0,0.2,0.142857,1
504,97588,1,1,2332,0,0,0,0.25,0,0.2,0.142857,1
505,97589,0,2,2332,0,0,0,0.25,0,0.2,0.142857,1
506,97593,0,1,2333,0,1,0,0.25,0,0.2,0.142857,1
507,97590,0,1,2333,0,0,0,0.25,0,0.2,0.142857,1
508,97586,0,1,2333,0,0,0,0.25,0,0.2,0.142857,1
509,97580,0,1,2333,0,0,0,0.25,0,0.2,0.142857,1
510,97578,0,1,2333,0,0,0,0.25,0,0.2,0.142857,1
511,97578,0,1,2333,0,0,0,0.25,0,0.2,0.142857,1
512,97574,0,0,2334,0,1,1,0.25,0,0.2,0.142857,1
513,97575,0,0,2334,0,0,0,0.25,0,0.2,0.142857,1
514,97575,0,0,2334,0,0,0,0.25,0,0.2,0.142857,1
515,97575,0,0,2334,0,0,0,0.25,0,0.2,0.142857,1
516,97578,0,0,2333,0,0,0,0.25,0,0.2,0.142857,1
517,97582,0,0,2333,0,0,0,0.25,0,0.2,0.142857,1
518,97576,0,0,2332,0,0,0,0.25,0,0.2,0.142857,1
519,97581,0,0,2332,0,0,0,0.25,0,0.2,0.142857,1
520,97586,0,0,2332,0,0,0,0.25,0,0.2,0.142857,1
521,97582,0,0,2332,0,0,0,0.25,0,0.2,0.142857,1
522,97583,0,0,2332,0,0,0,0.25,0,0.2,0.142857,1
523,97584,1,0,2331,0,0,0,0.25,0,0.2,0.142857,1
524,97581,1,0,2331,0,0,0,0.25,0,0.2,0.142857,1
525,97583,1,0,2331,0,0,0,0.25,0,0.2,0.142857,1
526,97585,1,0,2331,0,0,0,0.25,0,0.2,0.142857,1
527,97584,2,0,2331,0,0,0,0.25,0,0.2,0.142857,1
528,97583,2,0,2330,0,0,0,0.25,0,0.2,0.142857,1
529,97585,1,1,2330,0,0,0,0.25,0,0.2,0.142857,1
530,97589,1,1,2330,0,0,0,0.25,0,0.2,0.142857,1
531,97593,1,1,2330,0,0,0,0.25,0,0.2,0.142857,1
532,97592,1,0,2331,0,1,0,0.25,0,0.2,0.142857,1
533,97595,1,0,2331,0,0,0,0.25,0,0.2,0.142857,1
534,97595,1,0,2331,0,0,0,0.25,0,0.2,0.142857,1
535,97591,1,0,2331,0,0,0,0.25,0,0.2,0.142857,1
536,97593,1,0,2331,0,0,0,0.25,0,0.2,0.142857,1
537,97595,1,0,2331,0,0,0,0.25,0,0.2,0.142857,1
538,97592,2,0,2331,0,0,0,0.25,0,0.2,0.142857,1
539,97587,2,0,2331,0,0,0,0.25,0,0.2,0.142857,1
540,97585,3,0,2331,0,0,0,0.25,0,0.2,0.142857,1
541,97588,3,0,2331,0,0,0,0.25,0,0.2,0.142857,1
542,97588,3,0,2331,0,0,0,0.25,0,0.2,0.142857,1
543,97586,2,0,2332,0,1,0,0.25,0,0.2,0.142857,1
544,97589,1,1,2332,0,0,0,0.25,0,0.2,0.142857,1
545,97594,1,1,2332,0,0,0,0.25,0,0.2,0.142857,1
546,97599,1,1,2332,0,0,0,0.25,0,0.2,0.142857,1
547,97595,1,1,2332,0,0,0,0.25,0,0.2,0.142857,1
548,97597,1,1,2332,0,0,0,0.25,0,0.2,0.142857,1
549,97600,1,1,2332,0,0,0,0.25,0,0.2,0.142857,1
550,97602,1,1,2332,0,0,0,0.25,0,0.2,0.142857,1
551,97598,3,1,2332,0,0,0,0.25,0,0.2,0.142857,1
552,97597,2,2,2332,0,0,0,0.25,0,0.2,0.142857,1
553,97602,2,2,2332,0,0,0,0.25,0,0.2,0.142857,1
554,97599,1,2,2333,0,1,1,0.25,0,0.2,0.142857,1
555,97602,0,3,2333,0,0,0,0.25,0,0.2,0.142857,1
556,97605,0,3,2333,0,0,0,0.25,0,0.2,0.142857,1
557,97601,0,3,2333,0,0,0,0.25,0,0.2,0.142857,1
558,97603,0,3,2332,0,0,0,0.25,0,0.2,0.142857,1
559,97605,0,3,2332,0,0,0,0.25,0,0.2,0.142857,1
560,97605,1,3,2332,0,0,0,0.25,0,0.2,0.142857,1
561,97598,2,3,2332,0,0,0,0.25,0,0.2,0.142857,1
562,97593,3,3,2332,0,0,0,0.25,0,0.2,0.142857,1
563,97596,3,1,2334,0,2,2,0.25,0,0.2,0.142857,1
564,97597,3,1,2334,0,0,0,0.25,0,0.2,0.142857,1
565,97596,2,2,2334,0,0,0,0.25,0,0.2,0.142857,1
566,97599,3,2,2334,0,0,0,0.25,0,0.2,0.142857,1
567,97598,2,3,2334,0,0,0,0.25,0,0.2,0.142857,1
568,97599,3,3,2334,0,0,0,0.25,0,0.2,0.142857,1
569,97599,2,4,2334,0,0,0,0.25,0,0.2,0.142857,1
570,97601,2,3,2335,0,1,0,0.25,0,0.2,0.142857,1
571,97600,2,4,2335,0,0,0,0.25,0,0.2,0.142857,1
572,97602,2,3,2336,0,1,0,0.25,0,0.2,0.142857,1
573,97603,1,3,2337,0,1,0,0.25,0,0.2,0.142857,1
574,97604,1,3,2337,0,0,0,0.25,0,0.2,0.142857,1
575,97606,1,3,2337,0,0,0,0.25,0,0.2,0.142857,1
576,97606,1,3,2337,0,0,0,0.25,0,0.2,0.142857,1
577,97605,1,3,2337,0,0,0,0.25,0,0.2,0.142857,1
578,97610,1,2,2338,0,1,1,0.25,0,0.2,0.142857,1
579,97610,0,1,2340,0,2,1,0.25,0,0.2,0.142857,1
580,97614,0,1,2340,0,0,0,0.25,0,0.2,0.142857,1
581,97614,0,1,2339,0,0,0,0.25,0,0.2,0.142857,1
582,97615,0,1,2339,0,0,0,0.25,0,0.2,0.142857,1
583,97619,0,1,2339,0,0,0,0.25,0,0.2,0.142857,1
584,97618,1,1,2339,0,0,0,0.25,0,0.2,0.142857,1
585,97618,0,2,2339,0,0,0,0.25,0,0.2,0.142857,1
586,97620,0,1,2340,0,1,0,0.25,0,0.2,0.142857,1
587,97624,1,1,2340,0,0,0,0.25,0,0.2,0.142857,1
588,97630,1,1,2340,0,0,0,0.25,0,0.2,0.142857,1
589,97630,1,1,2340,0,0,0,0.25,0,0.2,0.142857,1
590,97631,1,1,2340,0,0,0,0.25,0,0.2,0.142857,1
591,97629,1,1,2340,0,0,0,0.25,0,0.2,0.142857,1
592,97629,1,1,2340,0,0,0,0.25,0,0.2,0.142857,1
593,97630,1,1,2340,0,0,0,0.25,0,0.2,0.142857,1
594,97623,1,1,2340,0,0,0,0.25,0,0.2,0.142857,1
595,97617,1,1,2340,0,0,0,0.25,0,0.2,0.142857,1
596,97614,1,1,2340,0,0,0,0.25,0,0.2,0.142857,1
597,97616,1,1,2340,0,0,0,0.25,0,0.2,0.142857,1
598,97613,1,1,2339,0,0,0,0.25,0,0.2,0.142857,1
599,97612,1,1,2339,0,0,0,0.25,0,0.2,0.142857,1
600,97612,1,1,2339,0,0,0,0.25,0,0.2,0.142857,1
601,97606,2,1,2339,0,0,0,0.25,0,0.2,0.142857,1
602,97602,2,2,2338,0,0,0,0.25,0,0.2,0.142857,1
603,97600,2,2,2337,0,0,0,0.25,0,0.2,0.142857,1
604,97601,3,2,2337,0,0,0,0.25,0,0.2,0.142857,1
605,97601,3,2,2337,0,0,0,0.25,0,0.2,0.142857,1
606,97595,3,3,2337,0,0,0,0.25,0,0.2,0.142857,1
607,97594,4,3,2337,0,0,0,0.25,0,0.2,0.142857,1
608,97596,4,3,2337,0,0,0,0.25,0,0.2,0.142857,1
609,97599,4,2,2338,0,1,0,0.25,0,0.2,0.142857,1
610,97596,3,2,2339,0,1,1,0.25,0,0.2,0.142857,1
611,97595,2,3,2339,0,0,0,0.25,0,0.2,0.142857,1
612,97596,3,3,2339,0,0,0,0.25,0,0.2,0.142857,1
613,97592,2,4,2339,0,0,0,0.25,0,0.2,0.142857,1
614,97590,2,4,2339,0,0,0,0.25,0,0.2,0.142857,1
615,97589,2,3,2340,0,1,0,0.25,0,0.2,0.142857,1
616,97584,2,2,2341,0,1,0,0.25,0,0.2,0.142857,1
617,97586,2,2,2341,0,0,0,0.25,0,0.2,0.142857,1
618,97587,1,3,2341,0,0,0,0.25,0,0.2,0.142857,1
619,97589,2,3,2341,0,0,0,0.25,0,0.2,0.142857,1
620,97591,2,1,2343,0,2,0,0.25,0,0.2,0.142857,1
621,97594,2,1,2343,0,0,0,0.25,0,0.2,0.142857,1
622,97593,2,0,2344,0,1,0,0.25,0,0.2,0.142857,1
623,97595,2,0,2344,0,0,0,0.25,0,0.2,0.142857,1
624,97594,0,1,2345,0,1,1,0.25,0,0.2,0.142857,1
625,97592,0,1,2345,0,0,0,0.25,0,0.2,0.142857,1
626,97590,0,1,2345,0,0,0,0.25,0,0.2,0.142857,1
627,97592,0,1,2345,0,0,0,0.25,0,0.2,0.142857,1
628,97595,0,1,2345,0,0,0,0.25,0,0.2,0.142857,1
629,97598,0,1,2345,0,0,0,0.25,0,0.2,0.142857,1
630,97597,2,0,2346,0,1,0,0.25,0,0.2,0.142857,1
631,97597,2,0,2346,0,0,0,0.25,0,0.2,0.142857,1
632,97599,2,0,2346,0,0,0,0.25,0,0.2,0.142857,1
633,97598,2,0,2346,0,0,0,0.25,0,0.2,0.142857,1
634,97600,2,0,2346,0,0,0,0.25,0,0.2,0.142857,1
635,97603,2,0,2346,0,0,0,0.25,0,0.2,0.142857,1
636,97602,1,1,2346,0,0,0,0.25,0,0.2,0.142857,1
637,97600,1,1,2346,0,0,0,0.25,0,0.2,0.142857,1
638,97602,1,1,2346,0,0,0,0.25,0,0.2,0.142857,1
639,97604,1,1,2346,0,0,0,0.25,0,0.2,0.142857,1
640,97604,1,1,2346,0,0,0,0.25,0,0.2,0.142857,1
641,97606,1,0,2347,0,1,1,0.25,0,0.2,0.142857,1
642,97604,1,0,2347,0,0,0,0.25,0,0.2,0.142857,1
643,97603,0,1,2347,0,0,0,0.25,0,0.2,0.142857,1
644,97603,1,0,2348,0,1,0,0.25,0,0.2,0.142857,1
645,97605,1,0,2348,0,0,0,0.25,0,0.2,0.142857,1
646,97602,1,1,2348,0,0,0,0.25,0,0.2,0.142857,1
647,97607,1,1,2348,0,0,0,0.25,0,0.2,0.142857,1
648,97606,1,0,2349,0,1,0,0.25,0,0.2,0.142857,1
649,97605,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
650,97602,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
651,97599,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
652,97599,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
653,97596,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
654,97599,2,0,2348,0,0,0,0.25,0,0.2,0.142857,1
655,97603,1,1,2348,0,0,0,0.25,0,0.2,0.142857,1
656,97604,0,1,2349,0,1,0,0.25,0,0.2,0.142857,1
657,97603,0,1,2349,0,0,0,0.25,0,0.2,0.142857,1
658,97600,0,1,2349,0,0,0,0.25,0,0.2,0.142857,1
659,97596,0,1,2349,0,0,0,0.25,0,0.2,0.142857,1
660,97598,0,1,2349,0,0,0,0.25,0,0.2,0.142857,1
661,97597,0,1,2349,0,0,0,0.25,0,0.2,0.142857,1
662,97598,0,1,2349,0,0,0,0.25,0,0.2,0.142857,1
663,97598,1,1,2349,0,0,0,0.25,0,0.2,0.142857,1
664,97598,1,2,2349,0,0,0,0.25,0,0.2,0.142857,1
665,97597,1,2,2349,0,0,0,0.25,0,0.2,0.142857,1
666,97599,1,2,2349,0,0,0,0.25,0,0.2,0.142857,1
667,97603,1,1,2350,0,1,0,0.25,0,0.2,0.142857,1
668,97605,1,1,2349,0,0,0,0.25,0,0.2,0.142857,1
669,97604,1,1,2349,0,0,0,0.25,0,0.2,0.142857,1
670,97604,1,2,2349,0,0,0,0.25,0,0.2,0.142857,1
671,97606,1,1,2350,0,1,0,0.25,0,0.2,0.142857,1
672,97607,1,0,2351,0,1,0,0.25,0,0.2,0.142857,1
673,97607,1,0,2351,0,0,0,0.25,0,0.2,0.142857,1
674,97604,1,0,2351,0,0,0,0.25,0,0.2,0.142857,1
675,97598,1,0,2350,0,0,0,0.25,0,0.2,0.142857,1
676,97598,1,0,2350,0,0,0,0.25,0,0.2,0.142857,1
677,97601,1,0,2350,0,0,0,0.25,0,0.2,0.142857,1
678,97599,1,0,2350,0,0,0,0.25,0,0.2,0.142857,1
679,97599,0,1,2350,0,0,0,0.25,0,0.2,0.142857,1
680,97603,0,1,2350,0,0,0,0.25,0,0.2,0.142857,1
681,97603,0,1,2350,0,0,0,0.25,0,0.2,0.142857,1
682,97602,0,1,2350,0,0,0,0.25,0,0.2,0.142857,1
683,97600,0,0,2351,0,1,1,0.25,0,0.2,0.142857,1
684,97597,0,0,2351,0,0,0,0.25,0,0.2,0.142857,1
685,97600,0,0,2351,0,0,0,0.25,0,0.2,0.142857,1
686,97600,0,0,2351,0,0,0,0.25,0,0.2,0.142857,1
687,97602,0,0,2351,0,0,0,0.25,0,0.2,0.142857,1
688,97602,0,0,2351,0,0,0,0.25,0,0.2,0.142857,1
689,97599,0,0,2350,0,0,0,0.25,0,0.2,0.142857,1
690,97597,0,0,2350,0,0,0,0.25,0,0.2,0.142857,1
691,97600,0,0,2350,0,0,0,0.25,0,0.2,0.142857,1
692,97597,0,0,2350,0,0,0,0.25,0,0.2,0.142857,1
693,97600,0,0,2350,0,0,0,0.25,0,0.2,0.142857,1
694,97596,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
695,97598,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
696,97601,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
697,97599,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
698,97597,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
699,97596,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
700,97596,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
701,97595,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
702,97597,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
703,97596,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
704,97593,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
705,97595,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
706,97592,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
707,97595,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
708,97596,0,0,2349,0,0,0,0.25,0,0.2,0.142857,1
709,97589,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
710,97587,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
711,97586,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
712,97585,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
713,97585,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
714,97584,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
715,97584,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
716,97586,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
717,97588,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
718,97592,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
719,97593,1,0,2349,0,0,0,0.25,0,0.2,0.142857,1
720,97593,2,0,2349,0,0,0,0.25,0,0.2,0.142857,1
721,97596,2,0,2349,0,0,0,0.25,0,0.2,0.142857,1
722,97598,2,0,2349,0,0,0,0.25,0,0.2,0.142857,1
723,97602,2,0,2349,0,0,0,0.25,0,0.2,0.142857,1
724,97601,2,0,2349,0,0,0,0.25,0,0.2,0.142857,1
725,97600,2,0,2349,0,0,0,0.25,0,0.2,0.142857,1
726,97599,2,0,2349,0,0,0,0.25,0,0.2,0.142857,1
727,97594,2,0,2349,0,0,0,0.25,0,0.2,0.142857,1
728,97595,2,0,2349,0,0,0,0.25,0,0.2,0.142857,1
729,97595,1,1,2349,0,0,0,0.25,0,0.2,0.142857,1
730,97598,1,1,2349,0,0,0,0.25,0,0.2,0.142857,1
731,97598,1,1,2348,0,0,0,0.25,0,0.2,0.142857,1
732,97595,1,1,2348,0,0,0,0.25,0,0.2,0.142857,1
733,97599,2,0,2349,0,1,0,0.25,0,0.2,0.142857,1
734,97590,2,0,2349,0,0,0,0.25,0,0.2,0.142857,1
735,97593,3,0,2349,0,0,0,0.25,0,0.2,0.142857,1
736,97591,3,0,2349,0,0,0,0.25,0,0.2,0.142857,1
737,97593,3,0,2349,0,0,0,0.25,0,0.2,0.142857,1
738,97596,3,0,2349,0,0,0,0.25,0,0.2,0.142857,1
739,97594,3,1,2349,0,0,0,0.25,0,0.2,0.142857,1
740,97595,3,0,2350,0,1,0,0.25,0,0.2,0.142857,1
741,97593,3,0,2349,0,0,0,0.25,0,0.2,0.142857,1
742,97593,3,0,2349,0,0,0,0.25,0,0.2,0.142857,1
743,97597,3,0,2349,0,0,0,0.25,0,0.2,0.142857,1
744,97597,3,0,2349,0,0,0,0.25,0,0.2,0.142857,1
745,97596,2,1,2349,0,0,0,0.25,0,0.2,0.142857,1
746,97594,2,1,2349,0,0,0,0.25,0,0.2,0.142857,1
747,97596,2,1,2349,0,0,0,0.25,0,0.2,0.142857,1
748,97594,2,0,2351,0,2,0,0.25,0,0.2,0.142857,1
749,97596,2,0,2351,0,0,0,0.25,0,0.2,0.142857,1
750,97596,2,0,2351,0,0,0,0.25,0,0.2,0.142857,1
751,97596,2,0,2351,0,0,0,0.25,0,0.2,0.142857,1
752,97596,2,1,2351,0,0,0,0.25,0,0.2,0.142857,1
753,97595,2,1,2351,0,0,0,0.25,0,0.2,0.142857,1
754,97594,1,2,2351,0,0,0,0.25,0,0.2,0.142857,1
755,97590,1,2,2351,0,0,0,0.25,0,0.2,0.142857,1
756,97589,2,2,2351,0,0,0,0.25,0,0.2,0.142857,1
757,97590,1,2,2352,0,1,2,0.25,0,0.2,0.142857,1
758,97593,1,2,2352,0,0,0,0.25,0,0.2,0.142857,1
759,97594,1,1,2353,0,1,1,0.25,0,0.2,0.142857,1
760,97593,1,1,2353,0,0,0,0.25,0,0.2,0.142857,1
761,97600,1,1,2353,0,0,0,0.25,0,0.2,0.142857,1
762,97601,1,1,2353,0,0,0,0.25,0,0.2,0.142857,1
763,97605,1,1,2353,0,0,0,0.25,0,0.2,0.142857,1
764,97601,2,2,2353,0,0,0,0.25,0,0.2,0.142857,1
765,97598,2,0,2355,0,2,0,0.25,0,0.2,0.142857,1
766,97595,2,0,2355,0,0,0,0.25,0,0.2,0.142857,1
767,97593,2,0,2354,0,0,0,0.25,0,0.2,0.142857,1
768,97588,2,0,2354,0,0,0,0.25,0,0.2,0.142857,1
769,97585,2,0,2354,0,0,0,0.25,0,0.2,0.142857,1
770,97581,3,0,2354,0,0,0,0.25,0,0.2,0.142857,1
771,97581,3,0,2354,0,0,0,0.25,0,0.2,0.142857,1
772,97584,4,0,2354,0,0,0,0.25,0,0.2,0.142857,1
773,97586,4,0,2354,0,0,0,0.25,0,0.2,0.142857,1
774,97587,2,2,2354,0,0,0,0.25,0,0.2,0.142857,1
775,97590,2,2,2354,0,0,0,0.25,0,0.2,0.142857,1
776,97593,2,1,2355,0,1,1,0.25,0,0.2,0.142857,1
777,97588,2,1,2355,0,0,0,0.25,0,0.2,0.142857,1
778,97589,2,1,2354,0,0,0,0.25,0,0.2,0.142857,1
779,97588,1,2,2353,0,0,0,0.25,0,0.2,0.142857,1
780,97584,1,2,2354,0,1,0,0.25,0,0.2,0.142857,1
781,97584,2,1,2355,0,1,0,0.25,0,0.2,0.142857,1
782,97582,1,2,2354,0,0,0,0.25,0,0.2,0.142857,1
783,97584,1,2,2354,0,0,0,0.25,0,0.2,0.142857,1
784,97585,1,0,2356,0,2,0,0.25,0,0.2,0.142857,1
785,97585,1,0,2356,0,0,0,0.25,0,0.2,0.142857,1
786,97582,1,0,2356,0,0,0,0.25,0,0.2,0.142857,1
787,97581,1,0,2356,0,0,0,0.25,0,0.2,0.142857,1
788,97578,0,1,2356,0,0,0,0.25,0,0.2,0.142857,1
789,97579,0,1,2355,0,0,0,0.25,0,0.2,0.142857,1
790,97579,0,0,2356,0,1,0,0.25,0,0.2,0.142857,1
791,97580,0,0,2356,0,0,0,0.25,0,0.2,0.142857,1
792,97577,0,0,2356,0,0,0,0.25,0,0.2,0.142857,1
793,97579,0,0,2356,0,0,0,0.25,0,0.2,0.142857,1
794,97581,0,0,2356,0,0,0,0.25,0,0.2,0.142857,1
795,97580,0,0,2356,0,0,0,0.25,0,0.2,0.142857,1
